PRIMARY_FACILITY_ID,FACILITY_NAME,PERMIT_NO,CLIENT_ID,CLIENT_NAME,MUNICIPALITY,COUNTY,REGION,PERMIT_TYPE,FEE_CATEGORY,LATEST_PERMIT_ISSUE_DATE,AVAILABLE_LAND,TOTAL_AEUS,LOCATION_ADDRESS,LOCATION_ADDRESS_CITY_STATE_ZIP,ANIMAL_TYPES
691216,FUTURE VIEW FARM,PAG123623,290329,FUTURE VIEW FARM LLC,Pequea Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/15/2024,538.1,635.71,13 RADCLIFF RD,"WILLOW STREET, PA 17584-9770","Goats, meat - Doe - 150 lbs "
824867,SPRINGBROOK FARM LLC,PA0266728,337229,SPRINGBROOK FARM LLC,Jackson Twp,Huntingdon,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/25/2023,116.6,773.10,4655 BARR RD,"HUNTINGDON, PA 16652-5926",Beef - Bull - 1500
873051,SPRINGHOUSE FARM CAFO,PAG122222,352635,AG VENTURES LLC,Lynn Twp,Lehigh,NERO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/14/2024,1,1106.78,7861 SPRINGHOUSE RD,"NEW TRIPOLI, PA 18066-4511",Swine - Grow finish - 165 lbs (57-273)
569694,KENTON SWEIGART FARM CAFO,PAG123749,160135,SWEIGART KENTON L,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/11/2024,615.5,1648.96,620 GREIDER RD,"MOUNT JOY, PA 17552-8911",Poultry - Chickens - Pullet (0-16 wks) - 1.38 lbs (0.08-2.67)
764609,A & L FARMS,PAG123775,309726,LINFORD SNYDER,Upper Bern Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/10/2024,35,509.18,3304 MOUNTAIN RD,"HAMBURG, PA 19526-7910",Poultry - Chickens - Layer (18-90 wks) - 3.14 lbs (weighted avg)
777444,BIVOUAC SOW FARM,PAG123782,216104,COUNTRY VIEW FAMILY FARMS LLC,Ayr Twp,Fulton,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,07/14/2015,1,3271.50,15197 GREAT COVE ROAD,"BIG COVE TANNERY, PA 17212",Swine - Gestating Sow - 450 lbs
777444,BIVOUAC SOW FARM,PAG123782,216104,COUNTRY VIEW FAMILY FARMS LLC,Ayr Twp,Fulton,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,07/14/2015,1,3271.50,15197 GREAT COVE ROAD,"BIG COVE TANNERY, PA 17212",Swine - Grow finish - 165 lbs (57-273)
650625,KEN MARTIN FARM CAFO,PA0246964,202545,MARTIN KENNETH R,East Drumore Twp,Lancaster,SCRO,Manure Storage and Wastewater Impoundments,CAFO Individual Permit,04/10/2024,255.2,1749.63,1397 ROBERT FULTON HWY,"QUARRYVILLE, PA 17566-9630",Swine - Wean to finish - 143 lbs (13-273)
750686,MOLLY PITCHER MILK CAFO,PAG123819,368768,MOLLY PITCHER MILK LLC,Southampton Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/19/2024,122.4,1458.50,1317 RITNER HWY,"SHIPPENSBURG, PA 17257-9798",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
817823,WETZEL POULTRY FARM,PAG123847,332772,WETZEL POULTRY FARM,Franklin Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/09/2021,92.5,430.31,2450 MUMMASBURG RD,"GETTYSBURG, PA 17325-7422",Beef - Bull - 1500
696470,HIDDEN ACRES FARM,PAG123739,219917,"HIDDEN ACRES FARMS, LLC",Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/04/2024,397.5,1107.07,2115 ROHRER RD,"MANHEIM, PA 17545-9136",Beef - Calf (0-8 mos) - 300 lbs (100-500)
759038,S & A KREIDER & SONS FARM CAFO,PA0261955,220363,S & A KREIDER & SONS INC,East Drumore Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,02/26/2024,1767.9,5195.70,761 SPRING VALLEY RD,"QUARRYVILLE, PA 17566-9773",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
691475,DALE FRANK FARM,PAG123710,248625,FRANK DALE,West Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/01/2024,459.1,697.87,3167 BOSSLER RD,"ELIZABETHTOWN, PA 17022-9726",Swine - Grow finish - 165 lbs (57-273)
822187,HARTZLER CAFO,PAG123864,339090,HARTZLER MARLIN,Menno Twp,Mifflin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/07/2021,125,257.90,39 HAZEL LN,"BELLEVILLE, PA 17004-9033",Swine - Nursery Pig - 35 lbs (13-57)
555759,HUSTON HOLLOW FARM CAFO,PA0088242,216104,COUNTRY VIEW FAMILY FARMS LLC,Taylor Twp,Fulton,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,12/16/2022,1,3277.35,2994 S MADDEN RD,"HUSTONTOWN, PA 17229-9155",Swine - Sow and litter - 470 lbs
831040,MASON'S CHROME VIEW CAFO,PAG120011,134120,MASONS CHROME VIEW LTD,East Nottingham Twp,Chester,SERO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/27/2024,716.9,1116.10,86 CHROME RD,"NOTTINGHAM, PA 19362",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
708641,ROYAL EGG FARMS,PAG123591,360240,KING SAM J,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/09/2024,7.5,269.62,9291 OLD ROUTE 22,"BETHEL, PA 19507-9424",Poultry - Chickens - Layer (18-90 wks) - 3.14 lbs (weighted avg)
849425,WAYNE LEID FARM,PAG123921,361580,LEID WAYNE B,Lurgan Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/19/2021,90.5,419.20,14159 PAXTON RUN RD,"SHIPPENSBURG, PA 17257-9118",Light Horses & Mules - Mature - 1100 lbs
833826,REU-HEL CAFO,PAG123884,348517,TROUTMAN CONNIE & TROUTMAN SCOTT,Centre Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/29/2024,509.8,571.17,638 RAILROAD RD,"MOHRSVILLE, PA 19541-8868","Poultry - Duck, developer (0-196 days) - 3.21 lbs (0.22-6.2))"
833826,REU-HEL CAFO,PAG123884,348517,TROUTMAN CONNIE & TROUTMAN SCOTT,Centre Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/29/2024,509.8,571.17,638 RAILROAD RD,"MOHRSVILLE, PA 19541-8868",Dairy - Jersey - Cow - 1000 lbs
833826,REU-HEL CAFO,PAG123884,348517,TROUTMAN CONNIE & TROUTMAN SCOTT,Centre Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/29/2024,509.8,571.17,638 RAILROAD RD,"MOHRSVILLE, PA 19541-8868",Beef - Cow - 1400 lbs
706341,HILLCREST SWINE FARM,PAG124833,360613,MARTIN JERRY,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/06/2025,34.2,993.92,524 KEEFER RD,"LEWISBURG, PA 17837-7847",Ponies & Donkeys - Mature - 600 lbs
691298,WHISPERING PINES,PA0248478,305191,MICHAEL BURKHOLDER,Richmond Twp,Berks,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/19/2019,132.6,396,313 DEKA RD,"FLEETWOOD, PA 19522-9068",Swine - Grow finish - 165 lbs (57-273)
725126,REMLEY SWINE FARM,PA0233846,273470,REMLEY DREW E,Liberty Twp,Tioga,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,01/07/2025,1013.5,5245.98,1170 SALT SPRING RD,"ROARING BRANCH, PA 17765-8824",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
688895,WALNUT RUN FARMS,PAG123790,227051,CARL G & JOHN G MYER,Penn Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/22/2021,1107.7,1557.15,292 ELM RD,"LITITZ, PA 17543-9450",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
645209,GRETNA VIEW FARMS,PAG123663,388226,GRETNA VW FARMS LLC,Mount Joy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/30/2024,7.6,504.01,3709 N COLEBROOK RD,"MANHEIM, PA 17545-9594","Poultry - Chickens - Layer, brown egg (18-90 wks) - 3.85 lbs (3.35-4.34)"
784335,ZACH AKERS FARM CAFO,PAG123800,317495,AKERS ZACHARY M,Monroe Twp,Bedford,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/31/2021,209.3,117.18,339 AKERS RD,"CLEARVILLE, PA 15535-5164","Poultry - Duck, finisher (17-38 days) - 4.88 lbs (2.5-7.25))"
726860,ANTHONY OBERHOLTZER FARM,PAG123675,267829,OBERHOLTZER ANTHONY,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/29/2024,77.8,450.50,1500 PINE GROVE RD,"BETHEL, PA 19507-9513","Sheep, larger breed - Ewe - 225 lbs"
672677,RYAN RUTT FARM CAFO,PAG123587,282925,RUTT RYAN,Penn Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/01/2024,111.1,1038.86,524 N GARFIELD RD,"BERNVILLE, PA 19506-9017",Swine - Grow finish - 165 lbs (57-273)
754064,M.W. SMITH FARMS,PAG123853,296174,MW SMITH FARM,Buffalo Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/06/2025,2414.7,1621.50,851 MEADOW GROVE RD,"NEWPORT, PA 17074-8231",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
754064,M.W. SMITH FARMS,PAG123853,296174,MW SMITH FARM,Buffalo Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/06/2025,2414.7,1621.50,851 MEADOW GROVE RD,"NEWPORT, PA 17074-8231",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
818773,EGOLF FINISHING FARM JOINT,PAG123854,335665,LHF ENTERPRISES LLC,Napier Twp,Bedford,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/27/2024,1,817.65,955 TURNER CAMP RD,"SCHELLSBURG, PA 15559",Swine - Grow finish - 165 lbs (57-273)
818773,EGOLF FINISHING FARM JOINT,PAG123854,335665,LHF ENTERPRISES LLC,Napier Twp,Bedford,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/27/2024,1,817.65,955 TURNER CAMP RD,"SCHELLSBURG, PA 15559","Poultry - Duck, starter  (0-17 days) - 1.36 lbs (0.22-2.5)"
668600,ROHRER DAIRY FARM CAFO,PAG123882,202024,ROHRER DAIRY FARM LLC,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/23/2021,1127.8,3987.06,124 CHARLESTOWN RD,"WASHINGTON BORO, PA 17582-9669",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
668600,ROHRER DAIRY FARM CAFO,PAG123882,202024,ROHRER DAIRY FARM LLC,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/23/2021,1127.8,3987.06,124 CHARLESTOWN RD,"WASHINGTON BORO, PA 17582-9669",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
668600,ROHRER DAIRY FARM CAFO,PAG123882,202024,ROHRER DAIRY FARM LLC,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/23/2021,1127.8,3987.06,124 CHARLESTOWN RD,"WASHINGTON BORO, PA 17582-9669",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
668600,ROHRER DAIRY FARM CAFO,PAG123882,202024,ROHRER DAIRY FARM LLC,Manor Twp,Lancaster,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,11/23/2021,1127.8,3987.06,124 CHARLESTOWN RD,"WASHINGTON BORO, PA 17582-9669",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
630384,ANTHONY WEAVER FARM CAFO,PAG123561,389309,ANTHONY WEAVER,Bethel Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/09/2021,129.44,343.74,980 LITTLE MOUNTAIN RD,"MYERSTOWN, PA 17067-1852",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
648506,HISSONG DAIRY FARM CAFO,PAG123923,146624,HISSONG FARMSTEAD INC,Montgomery Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/09/2024,1542.21,2824.65,6841 BUCHANAN TRL W,"MERCERSBURG, PA 17236-9570",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
696200,LANE FARM CAFO,PAG124824,253730,RODNEY E LANE,Harrison Twp,Potter,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/18/2024,444.7,842.30,251 HOWARD RD,"HARRISON VALLEY, PA 16927",Beef - Calf (0-8 mos) - 300 lbs (100-500)
775993,KISH VIEW DAIRY LLC,PA0281751,304931,KISH VIEW DAIRY LLC,Union Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/30/2021,877.5,1279.63,4733 E MAIN ST,"BELLEVILLE, PA 17004-9296",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
775993,KISH VIEW DAIRY LLC,PA0281751,304931,KISH VIEW DAIRY LLC,Union Twp,Mifflin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,08/30/2021,877.5,1279.63,4733 E MAIN ST,"BELLEVILLE, PA 17004-9296",Dairy - Holstein/Brown Swiss - Cow - 1450 lbs
866853,WESLEY BURKHOLDER TURKEY FARM,PA0294098,377203,WESLEY BURKHOLDER,Hamilton Twp,Franklin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/13/2023,1,406.32,4715 FORT MCCORD RD,"CHAMBERSBURG, PA 17202-9559",Poultry - Turkey - Tom (6 -18 wks) - 25.25 lbs (6.5-44)
700423,BACON ACRES FARM,PAG123729,381588,BACON ACRES LLC PROVIDENCE FARMS LLC JT CLIENT,Conestoga Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/14/2024,319.2,672.03,"151 PEQUEA CREEK RD, 6914 RIVER RD (PROVIDENCE FARM)","CONESTOGA, PA 17516-9410",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
700423,BACON ACRES FARM,PAG123729,381588,BACON ACRES LLC PROVIDENCE FARMS LLC JT CLIENT,Conestoga Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/14/2024,319.2,672.03,"151 PEQUEA CREEK RD, 6914 RIVER RD (PROVIDENCE FARM)","CONESTOGA, PA 17516-9410",Poultry - Chickens - Layer (18-75 wks) - 3.13 lbs (2.82-3.44)
564210,EVERGREEN FARMS INC,PA0088561,145612,EVERGREEN FARMS INC,Franklin Twp,Huntingdon,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,11/21/2023,2564.6,7037.08,3102 EVERGREEN LN,"SPRUCE CREEK, PA 16683-1508",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
565301,SCHRACK FARMS PARTNERSHIP CAFO,PA0228401,122703,SCHRACK FARMS PARTNERSHIP,Logan Twp,Clinton,NCRO,Manure Storage and Wastewater Impoundments,CAFO Individual Permit,06/13/2023,2218.7,4783.34,860 W VALLEY RD,"LOGANTON, PA 17747-8935",Swine - Grow finish - 165 lbs (57-273)
645427,WEILER FARMS #1 CAFO,PAG123550,161756,WEILER FARMS LLC,Jackson Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/25/2024,116.3,605.75,350 E MILL AVE,"MYERSTOWN, PA 17067-2404",Swine - Grow finish - 165 lbs (57-273)
569505,LOST CREEK FARM CAFO,PAG123523,158117,HERSHEY AG SERVICES,Fayette Twp,Juniata,SCRO,Manure Storage and Wastewater Impoundments,PAG-12 CAFO Permit,08/20/2024,87,881.88,586 BENNER RD,"MC ALISTERVILLE, PA 17049-8875",Swine - Gestating Sow - 450 lbs
803186,QUINT T EGG FARM,PA0266060,217466,WENTZEL TIMOTHY M,Jefferson Twp,Dauphin,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/23/2021,207.8,446.35,3819 POWELLS VALLEY RD,"HALIFAX, PA 17032-9629",Poultry - Chickens - Layer (18-90 wks) - 3.14 lbs (weighted avg)
572970,BEAVERTON SOW CAFO OPERATION,PAG124840,216104,COUNTRY VIEW FAMILY FARMS LLC,Beaver Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/17/2024,1,932.07,429 BEAVERTON LN,"BEAVERTOWN, PA 17813-9265",Swine - Wean to finish - 143 lbs (13-273)
572970,BEAVERTON SOW CAFO OPERATION,PAG124840,216104,COUNTRY VIEW FAMILY FARMS LLC,Beaver Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/17/2024,1,932.07,429 BEAVERTON LN,"BEAVERTOWN, PA 17813-9265",Swine - Boar - 450 lbs
809918,BARLEY FARMS,PAG123823,325624,BARLEY JEFFREY S,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/02/2024,369.7,355.57,862 DONERVILLE RD,"MILLERSVILLE, PA 17551-9760",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
810013,BRECHLAND FARMS,PAG123828,217841,BRECHBILL CHRISTOPHER J,Guilford Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/18/2024,662.5,1687.45,3387 MONT ALTO RD,"FAYETTEVILLE, PA 17222-9661",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
819980,CEDAR LANE FARM,PAG124861,389885,CEDAR LANE FARM LLC,Shamokin Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/20/2024,1,1865.40,214 CEDAR RD,"PAXINOS, PA 17860-7310",Swine - Grow finish - 165 lbs (57-273)
700861,HILLSIDE ACRES FARM,PAG123631,249783,HILLSIDE ACRES,Albany Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/16/2024,1.9,846.15,350 DOTTERER RD,"LENHARTSVILLE, PA 19534-9500",Swine - Sow and litter - 470 lbs
700861,HILLSIDE ACRES FARM,PAG123631,249783,HILLSIDE ACRES,Albany Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/16/2024,1.9,846.15,350 DOTTERER RD,"LENHARTSVILLE, PA 19534-9500",Light Horses & Mules - Mature - 1100 lbs
690402,HEIMBACH FARM CAFO,PAG124823,247895,HEIMBACH KEITH,Granville Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/12/2024,318.9,2012.82,129 DON PACKARD RD,"GRANVILLE SUMMIT, PA 16926-9231",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
642364,JOE BURKHOLDER CAFO,PAG123530,298467,JOSEPH BURKHOLDER & SON,Ephrata Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/03/2021,75.7,351.61,1440 DIVISION HWY,"EPHRATA, PA 17522-8832",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
563767,BUFFALO VALLEY FARM,PAG124806,360848,BUFFALO VALLEY FARMSTEAD INC,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/30/2022,1057.6,761.98,269 MEETING HOUSE LN,"LEWISBURG, PA 17837-8862","Poultry - Chickens - Broiler, large (0-53 days) - 3.55 lbs (0.09-7.0)"
705928,JUST-A-MERE FAMILY FARM CAFO,PAG124821,337523,JUST A MERE FAMILY FARM LLC,Lower Mahanoy Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/03/2024,314,89,3746 MAHANTANGO CREEK RD,"DALMATIA, PA 17017-7235",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
573023,DEITER CAFO,PAG123529,161014,DEITER JAY,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/26/2022,201.1,564.38,2040 RIVER RD,"BAINBRIDGE, PA 17502-9329",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
734877,FUNK FARM CAFO,PAG123693,248617,FUNK JEFF,Warren Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/22/2024,354,641.85,18255 FORT DAVIS RD,"MERCERSBURG, PA 17236-9430",Beef - Bull - 1500
709618,CRITTER HILL FARM CAFO,PAG123627,360759,CRITTER HILL FARM LLC,Butler Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/28/2021,22.8,409.16,224 QUAKER RUN RD,"BIGLERVILLE, PA 17307-9205",Swine - Sow and litter - 470 lbs
710479,TROUT BROTHERS FARM,PA0266418,263891,TROUT BROS LLC,Jackson Twp,Perry,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",CAFO Individual Permit,09/26/2019,640.8,1954.41,508 RED ROCK RD,"LOYSVILLE, PA 17047-6100",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
647994,ELVIN NOLT CAFO,PAG123581,215828,NOLT ELVIN,Millcreek Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/11/2024,125.7,740.71,10 SETHERB RD,"RICHLAND, PA 17087-9404","Goats, dairy - Doe - 125 lbs"
563437,KULP FAMILY DAIRY CAFO,PA0088404,145838,KULP FAMILY DAIRY LLC,North Woodbury Twp,Blair,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,10/28/2022,2610.2,4775.70,1691 MILLERSTOWN RD,"MARTINSBURG, PA 16662-8020",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
647028,CLEASON NOLT SWINE FARM,PAG123562,377216,NOLT CLEASON,Jackson Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/05/2024,1,626.85,401 ELCO DR,"MYERSTOWN, PA 17067-2610",Swine - Grow finish - 165 lbs (57-273)
848423,MERKEY FARM,PA0281816,361812,MERKEY HAROLD E,Rapho Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/21/2021,45.8,408.85,2904 SUNNYSIDE RD,"MANHEIM, PA 17545-8333",Light Horses & Mules - Mature - 1100 lbs
861187,CEDAR HILL PORK,PAG123933,372597,CEDAR HILL PORK,Washington Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/25/2024,1,389.75,120 HARBOLD ALTLAND RD,"WELLSVILLE, PA 17365-9535",Swine - Gestating Sow - 450 lbs
861354,HOPE VALLEY DAIRY,PA0291692,372729,HOPE VALLEY DAIRY LLC,East Drumore Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,04/27/2023,557.9,1179.95,40 MOUNT HOPE RD,"QUARRYVILLE, PA 17566-9255",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 420 lbs (90-750)
837287,OAK SPRINGS FARM,PAG124869,359565,OAK SPRING FARMS,Harris Twp,Centre,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/15/2024,1675.6,1414.53,272 MIDDLE RD,"CENTRE HALL, PA 16828-8105",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
703412,MEADOW SPRING ACRES LLC,PAG123613,357959,MEADOW SPRING ACRES LLC,Heidelberg Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/21/2024,6.6,643.23,1871 SMITH STATION RD,"SPRING GROVE, PA 17362-8977",Poultry - Turkey - Tom brooder (0-6 wks) - 3.36 lbs (0.22-6.5))
569576,ZIMMERMAN FARM CAFO,PAG123520,381779,LEROY & TIMOTHY ZIMMERMAN,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/27/2024,99.9,485.88,327 STACKSTOWN RD,"MARIETTA, PA 17547-9308",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
872117,BROOKSIDE DAIRY,PAG128304,219843,BROOKSIDE DAIRY FARM,Center Twp,Indiana,NWRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/21/2024,1187.6,1165.78,2677 OLD ROUTE 56 HWY W,"HOMER CITY, PA 15748-7600",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
640576,WANNER'S PRIDE-N-JOY CAFO,PAG123930,207495,WANNERS PRIDE N JOY FARM LLC,Salisbury Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/14/2024,896.4,1875.50,5800 WANNER RD,"NARVON, PA 17555-9646",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 1000 lbs (750-1250)
765374,JOSHUA AKERS DUCK CAFO,PA0262021,303752,AKERS JOSHUA T,East Drumore Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,07/17/2024,216.5,113.93,528 CHURCH RD,"QUARRYVILLE, PA 17566-9790",Beef - Calf (0-8 mos) - 300 lbs (100-500)
517384,SULLIVAN FARMS CAFO OPERATION,PAG124846,216104,COUNTRY VIEW FAMILY FARMS LLC,Sullivan Twp,Tioga,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/20/2024,1,3036.60,372 HEMLOCK HILL RD,"COVINGTON, PA 16917-9430",Swine - Gestating Sow - 450 lbs
691813,JAMES KURTZ FARM,PA0228982,247841,KURTZ JAMES,West Buffalo Twp,Union,NCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,CAFO Individual Permit,09/10/2018,4.3,785.01,1070 GRAND VALLEY RD,"MIFFLINBURG, PA 17844-7960",Swine - Grow finish - 165 lbs (57-273)
